    id   type Longitude Latitude Elevation
  4685    100 -104.1710 55.2670      0
  4686    100 -104.2043 55.4189      0
  4687    100 -104.1714 55.2693      0
  4688    100 -104.1726 55.2745      0
  4689    100 -104.1780 55.2994      0
  4690    100 -104.1851 55.3317      0
  4691    100 -104.1758 55.2895      0
  4692    100 -104.1867 55.3390      0
  4693    100 -104.1792 55.3048      0
  4694    100 -104.1707 55.2663      0
  4695    100 -104.1701 55.2639      0
  4696    100 -104.1708 55.2671      0
  4697    100 -104.1713 55.2690      0
  4698    100 -104.1782 55.3008      0
  4699    100 -104.1962 55.3826      0
  4700    100 -104.1757 55.2896      0
  4701    100 -104.1815 55.3157      0
  4702    100 -104.1720 55.2725      0
  4703    100 -104.1963 55.3830      0
  4704    100 -104.1785 55.3024      0
  4705    100 -104.1788 55.3040      0
  4706    100 -104.1961 55.3828      0
  4707    100 -104.1961 55.3828      0
  4708    100 -104.1720 55.2736      0
  4709    100 -104.1911 55.3604      0
  4710    100 -104.1708 55.2682      0
  4711    100 -104.1911 55.3605      0
  4712    100 -104.1807 55.3134      0
  4713    100 -104.1743 55.2844      0
  4714    100 -104.1779 55.3013      0
  4715    100 -104.1975 55.3904      0
  4716    100 -104.1780 55.3015      0
  4717    100 -104.1829 55.3241      0
  4718    100 -104.1752 55.2895      0
  4719    100 -104.1699 55.2651      0
  4720    100 -104.1743 55.2855      0
  4721    100 -104.1894 55.3541      0
  4722    100 -104.1738 55.2834      0
  4723    100 -104.1731 55.2801      0
  4724    100 -104.1916 55.3645      0
  4725    100 -104.1737 55.2832      0
  4726    100 -104.1783 55.3040      0
  4727    100 -104.1741 55.2851      0
  4728    100 -104.1779 55.3027      0
  4729    100 -104.1750 55.2895      0
  4730    100 -104.1843 55.3318      0
  4731    100 -104.1887 55.3525      0
  4732    100 -104.1776 55.3026      0
  4733    100 -104.1780 55.3038      0
  4734    100 -104.1780 55.3041      0
  4735    100 -104.1841 55.3318      0
  4736    100 -104.1886 55.3525      0
  4737    100 -104.1769 55.2996      0
  4738    100 -104.1728 55.2807      0
  4739    100 -104.1799 55.3141      0
  4740    100 -104.1736 55.2843      0
  4741    100 -104.1805 55.3160      0
  4742    100 -104.1775 55.3026      0
  4743    100 -104.1793 55.3104      0
  4744    100 -104.1871 55.3461      0
  4745    100 -104.1855 55.3391      0
  4746    100 -104.1788 55.3086      0
  4747    100 -104.1907 55.3627      0
  4748    100 -104.1800 55.3143      0
  4749    100 -104.1879 55.3500      0
  4750    100 -104.1746 55.2894      0
  4751    100 -104.1726 55.2807      0
  4752    100 -104.1725 55.2804      0
  4753    100 -104.1897 55.3584      0
  4754    100 -104.1727 55.2810      0
  4755    100 -104.1725 55.2803      0
  4756    100 -104.1797 55.3141      0
  4757    100 -104.1805 55.3171      0
  4758    100 -104.1744 55.2896      0
  4759    100 -104.1725 55.2805      0
  4760    100 -104.1820 55.3242      0
  4761    100 -104.1674 55.2576      0
  4762    100 -104.1799 55.3144      0
  4763    100 -104.1723 55.2803      0
  4764    100 -104.1867 55.3460      0
  4765    100 -104.1810 55.3198      0
  4766    100 -104.1723 55.2805      0
  4767    100 -104.1843 55.3350      0
  4768    100 -104.1859 55.3425      0
  4769    100 -104.1804 55.3172      0
  4770    100 -104.1836 55.3319      0
  4771    100 -104.1947 55.3827      0
  4772    100 -104.1960 55.3885      0
  4773    100 -104.1851 55.3391      0
  4774    100 -104.1828 55.3285      0
  4775    100 -104.1937 55.3780      0
  4776    100 -104.1912 55.3670      0
  4777    100 -104.1723 55.2808      0
  4778    100 -104.1945 55.3817      0
  4779    100 -104.1721 55.2800      0
  4780    100 -104.1698 55.2693      0
  4781    100 -104.1898 55.3605      0
  4782    100 -104.1796 55.3143      0
  4783    100 -104.1864 55.3459      0
  4784    100 -104.1752 55.2944      0
  4785    100 -104.1720 55.2800      0
  4786    100 -104.1945 55.3827      0
  4787    100 -104.1718 55.2792      0
  4788    100 -104.1720 55.2804      0
  4789    100 -104.1718 55.2794      0
  4790    100 -104.1717 55.2791      0
  4791    100 -104.1864 55.3460      0
  4792    100 -104.1717 55.2794      0
  4793    100 -104.1718 55.2801      0
  4794    100 -104.2036 55.4249      0
  4795    100 -104.1692 55.2683      0
  4796    100 -104.1934 55.3787      0
  4797    100 -104.1894 55.3605      0
  4798    100 -104.1879 55.3543      0
  4799    100 -104.1846 55.3392      0
  4800    100 -104.1737 55.2894      0
  4801    100 -104.1737 55.2895      0
  4802    100 -104.1715 55.2806      0
  4803    100 -104.1664 55.2575      0
  4804    100 -104.1858 55.3458      0
  4805    100 -104.1734 55.2896      0
  4806    100 -104.1765 55.3040      0
  4807    100 -104.1931 55.3801      0
  4808    100 -104.1755 55.2997      0
  4809    100 -104.1941 55.3851      0
  4810    101 -104.1792 55.3174      0
  4812    100 -104.1935 55.3828      0
  4813    100 -104.1784 55.3143      0
  4814    100 -104.1870 55.3534      0
  4815    100 -104.1869 55.3533      0
  4816    100 -104.1627 55.2426      0
  4817    100 -104.1729 55.2895      0
  4818    100 -104.1869 55.3535      0
  4819    100 -104.1869 55.3534      0
  4820    100 -104.1850 55.3456      0
  4821    100 -104.1933 55.3828      0
  4822    100 -104.1868 55.3532      0
  4823    100 -104.1889 55.3628      0
  4824    100 -104.1852 55.3461      0
  4825    100 -104.1850 55.3452      0
  4826    100 -104.1861 55.3501      0
  4827    100 -104.1870 55.3543      0
  4828    100 -104.1856 55.3479      0
  4829    100 -104.1886 55.3618      0
  4830    100 -104.1752 55.3007      0
  4831    100 -104.1928 55.3810      0
  4832    100 -104.1867 55.3533      0
  4833    100 -104.1780 55.3139      0
  4834    100 -104.1781 55.3140      0
  4835    100 -104.1707 55.2804      0
  4836    100 -104.1888 55.3628      0
  4837    100 -104.1869 55.3543      0
  4838    100 -104.1870 55.3551      0
  4839    100 -104.1918 55.3770      0
  4840    100 -104.1781 55.3148      0
  4841    100 -104.1807 55.3266      0
  4842    100 -104.1781 55.3148      0
  4843    100 -104.1915 55.3756      0
  4844    100 -104.1868 55.3544      0
  4845    100 -104.1884 55.3616      0
  4846    100 -104.1868 55.3546      0
  4847    100 -104.1870 55.3554      0
  4848    100 -104.1782 55.3152      0
  4849    100 -104.1844 55.3439      0
  4850    100 -104.1895 55.3671      0
  4851    100 -104.1783 55.3158      0
  4852    100 -104.1867 55.3544      0
  4853    100 -104.1869 55.3555      0
  4854    100 -104.1763 55.3071      0
  4855    101 -104.1786 55.3175      0
  4856    100 -104.1788 55.3186      0
  4857    100 -104.1790 55.3197      0
  4858    100 -104.1880 55.3606      0
  4859    100 -104.1880 55.3608      0
  4860    100 -104.1899 55.3692      0
  4861    100 -104.1840 55.3426      0
  4862    100 -104.1779 55.3144      0
  4863    100 -104.1829 55.3373      0
  4864    100 -104.1800 55.3243      0
  4865    100 -104.1809 55.3286      0
  4866    100 -104.1704 55.2805      0
  4867    100 -104.1823 55.3351      0
  4868    100 -104.1813 55.3304      0
  4869    100 -104.1820 55.3336      0
  4870    100 -104.1903 55.3714      0
  4871    100 -104.1816 55.3320      0
  4872    100 -104.1832 55.3392      0
  4873    100 -104.1835 55.3405      0
  4874    100 -104.1879 55.3605      0
  4875    100 -104.1837 55.3415      0
  4876    100 -104.1879 55.3608      0
  4877    100 -104.1723 55.2895      0
  4878    100 -104.1925 55.3818      0
  4879    100 -104.1754 55.3040      0
  4880    100 -104.1722 55.2895      0
  4881    100 -104.1878 55.3607      0
  4882    100 -104.1877 55.3605      0
  4883    100 -104.1876 55.3600      0
  4884    100 -104.1650 55.2572      0
  4885    100 -104.1650 55.2573      0
  4886    100 -104.1877 55.3606      0
  4887    100 -104.1695 55.2783      0
  4888    100 -104.1875 55.3600      0
  4889    100 -104.1876 55.3607      0
  4890    100 -104.1774 55.3145      0
  4891    100 -104.1872 55.3596      0
  4892    100 -104.1922 55.3827      0
  4893    100 -104.1671 55.2684      0
  4894    100 -104.1854 55.3520      0
  4895    100 -104.1868 55.3587      0
  4896    100 -104.1922 55.3830      0
  4897    100 -104.1853 55.3520      0
  4898    100 -104.1922 55.3833      0
  4899    100 -104.1693 55.2790      0
  4900    100 -104.1867 55.3587      0
  4901    100 -104.1714 55.2892      0
  4902    100 -104.1745 55.3034      0
  4903    100 -104.1713 55.2898      0
  4904    100 -104.1716 55.2913      0
  4905    100 -104.1700 55.2845      0
  4906    100 -104.1766 55.3143      0
  4907    100 -104.1765 55.3143      0
  4908    100 -104.1765 55.3145      0
  4909    100 -104.1764 55.3144      0
  4910    100 -104.1556 55.2192      0
  4911    100 -104.1739 55.3032      0
  4912    100 -104.1726 55.2971      0
  4913    100 -104.1731 55.2994      0
  4914    100 -104.1870 55.3630      0
  4915    100 -104.1831 55.3455      0
  4916    100 -104.1736 55.3020      0
  4917    100 -104.1732 55.3002      0
  4918    100 -104.1734 55.3014      0
  4919    100 -104.1830 55.3454      0
  4920    100 -104.1705 55.2885      0
  4921    100 -104.1911 55.3829      0
  4922    100 -104.1683 55.2789      0
  4923    100 -104.1650 55.2636      0
  4924    100 -104.1791 55.3287      0
  4925    100 -104.1781 55.3244      0
  4926    100 -104.1652 55.2654      0
  4927    100 -104.1798 55.3320      0
  4928    100 -104.1804 55.3352      0
  4929    100 -104.2158 55.4960      0
  4930    100 -104.1910 55.3829      0
  4931    100 -104.2176 55.5044      0
  4932    100 -104.1858 55.3608      0
  4933    100 -104.1810 55.3390      0
  4934    100 -104.1891 55.3758      0
  4935    100 -104.1901 55.3809      0
  4936    100 -104.1903 55.3819      0
  4937    100 -104.1906 55.3834      0
  4938    100 -104.1908 55.3845      0
  4939    100 -104.1965 55.4101      0
  4940    100 -104.1833 55.3503      0
  4941    100 -104.1680 55.2807      0
  4942    100 -104.1841 55.3546      0
  4943    100 -104.1832 55.3503      0
  4944    100 -104.1820 55.3455      0
  4945    100 -104.1697 55.2894      0
  4946    100 -104.1690 55.2867      0
  4947    100 -104.1677 55.2811      0
  4948    100 -104.1695 55.2895      0
  4949    100 -104.1809 55.3418      0
  4950    100 -104.1747 55.3139      0
  4951    100 -104.1816 55.3455      0
  4952    100 -104.1581 55.2388      0
  4953    100 -104.1699 55.2924      0
  4954    100 -104.1652 55.2712      0
  4955    100 -104.1527 55.2140      0
  4956    100 -104.1499 55.2016      0
  4957    100 -104.1620 55.2570      0
  4958    100 -104.1487 55.1959      0
  4959    100 -104.1740 55.3118      0
  4960    100 -104.1735 55.3097      0
  4961    100 -104.1570 55.2344      0
  4962    100 -104.1725 55.3055      0
  4963    100 -104.1722 55.3042      0
  4964    100 -104.1597 55.2472      0
  4965    100 -104.1602 55.2495      0
  4966    100 -104.1720 55.3035      0
  4967    100 -104.1729 55.3074      0
  4968    100 -104.1550 55.2259      0
  4969    100 -104.1745 55.3148      0
  4970    100 -104.1606 55.2515      0
  4971    100 -104.1563 55.2320      0
  4972    100 -104.1824 55.3600      0
  4973    100 -104.1892 55.3830      0
  4974    100 -104.1845 55.3608      0
  4975    100 -104.1676 55.2837      0
  4976    100 -104.1841 55.3589      0
  4977    100 -104.1849 55.3631      0
  4978    100 -104.1844 55.3609      0
  4979    100 -104.1752 55.3189      0
  4980    100 -104.1750 55.3181      0
  4981    101 -104.1749 55.3175      0
  4982    100 -104.1745 55.3159      0
  4983    100 -104.1754 55.3202      0
  4984    100 -104.1853 55.3653      0
  4985    100 -104.1763 55.3245      0
  4986    100 -104.1740 55.3138      0
  4987    100 -104.1759 55.3225      0
  4988    100 -104.1891 55.3830      0
  4989    100 -104.1803 55.3429      0
  4990    100 -104.1768 55.3268      0
  4991    100 -104.1772 55.3288      0
  4992    100 -104.1857 55.3674      0
  4993    100 -104.1819 55.3504      0
  4994    100 -104.1610 55.2551      0
  4995    100 -104.1783 55.3338      0
  4996    100 -104.1790 55.3372      0
  4997    100 -104.1793 55.3387      0
  4998    100 -104.1776 55.3307      0
  4999    100 -104.1786 55.3353      0
  5000    100 -104.1873 55.3750      0
  5001    100 -104.1779 55.3321      0
  5002    100 -104.1869 55.3733      0
  5003    100 -104.1642 55.2700      0
  5004    100 -104.1861 55.3697      0
  5005    100 -104.1634 55.2665      0
  5006    100 -104.1864 55.3716      0
  5007    100 -104.1612 55.2568      0
  5008    100 -104.1612 55.2570      0
  5009    100 -104.1612 55.2569      0
  5010    100 -104.1669 55.2836      0
  5011    100 -104.1676 55.2869      0
  5012    100 -104.1625 55.2656      0
  5013    100 -104.1872 55.3791      0
  5014    100 -104.1604 55.2569      0
  5015    100 -104.1875 55.3810      0
  5016    100 -104.1877 55.3821      0
  5017    100 -104.1879 55.3828      0
  5018    100 -104.1879 55.3831      0
  5019    100 -104.1879 55.3833      0
  5020    100 -104.1921 55.4023      0
  5021    100 -104.1800 55.3472      0
  5022    100 -104.1799 55.3472      0
  5023    100 -104.1882 55.3853      0
  5024    100 -104.1717 55.3103      0
  5025    100 -104.1888 55.3880      0
  5026    100 -104.1828 55.3609      0
  5027    100 -104.1892 55.3901      0
  5028    100 -104.1710 55.3075      0
  5029    100 -104.1810 55.3527      0
  5030    100 -104.1804 55.3505      0
  5031    100 -104.1653 55.2816      0
  5032    100 -104.1814 55.3547      0
  5033    100 -104.1898 55.3930      0
  5034    100 -104.1801 55.3489      0
  5035    100 -104.1829 55.3620      0
  5036    100 -104.1818 55.3568      0
  5037    100 -104.1793 55.3456      0
  5038    100 -104.1794 55.3463      0
  5039    100 -104.1822 55.3590      0
  5040    100 -104.1825 55.3604      0
  5041    100 -104.1824 55.3610      0
  5042    100 -104.1827 55.3614      0
  5043    100 -104.1954 55.4194      0
  5044    100 -104.1563 55.2410      0
  5045    100 -104.1907 55.3982      0
  5046    100 -104.1791 55.3456      0
  5047    100 -104.1721 55.3140      0
  5048    100 -104.1721 55.3139      0
  5049    100 -104.1786 55.3436      0
  5050    100 -104.1784 55.3430      0
  5051    100 -104.1792 55.3466      0
  5052    100 -104.1721 55.3141      0
  5053    100 -104.1666 55.2894      0
  5054    100 -104.1781 55.3419      0
  5055    100 -104.1660 55.2870      0
  5056    100 -104.1657 55.2859      0
  5057    100 -104.1664 55.2893      0
  5058    100 -104.1791 55.3473      0
  5059    100 -104.1787 55.3460      0
  5060    100 -104.1786 55.3459      0
  5061    100 -104.1715 55.3139      0
  5062    100 -104.1685 55.3008      0
  5063    100 -104.1783 55.3457      0
  5064    100 -104.1782 55.3457      0
  5065    100 -104.1782 55.3456      0
  5066    100 -104.1864 55.3831      0
  5067    100 -104.1864 55.3830      0
  5068    100 -104.1782 55.3460      0
  5069    100 -104.1781 55.3455      0
  5070    100 -104.1605 55.2657      0
  5071    100 -104.1780 55.3453      0
  5072    100 -104.1765 55.3387      0
  5073    100 -104.1850 55.3776      0
  5074    100 -104.1720 55.3188      0
  5075    100 -104.1631 55.2781      0
  5076    100 -104.1857 55.3811      0
  5077    100 -104.1780 55.3461      0
  5078    100 -104.1777 55.3451      0
  5079    100 -104.1314 55.1333      0
  5080    100 -104.1650 55.2876      0
  5081    100 -104.1776 55.3451      0
  5082    100 -104.1689 55.3060      0
  5083    100 -104.1776 55.3452      0
  5084    100 -104.1775 55.3453      0
  5085    100 -104.1699 55.3106      0
  5086    100 -104.1652 55.2896      0
  5087    100 -104.1695 55.3088      0
  5088    100 -104.1703 55.3125      0
  5089    100 -104.1692 55.3076      0
  5090    100 -104.1705 55.3139      0
  5091    100 -104.1709 55.3143      0
  5092    100 -104.1704 55.3138      0
  5093    100 -104.1836 55.3741      0
  5094    100 -104.1704 55.3140      0
  5095    100 -104.1705 55.3142      0
  5096    100 -104.1821 55.3676      0
  5097    100 -104.1705 55.3145      0
  5098    100 -104.1762 55.3404      0
  5099    100 -104.1706 55.3151      0
  5100    101 -104.1711 55.3176      0
  5101    100 -104.1680 55.3042      0
  5102    100 -104.1735 55.3291      0
  5103    100 -104.1742 55.3323      0
  5104    100 -104.1749 55.3355      0
